id_cliente;nombre;sexo;fecha_nacimiento;distrito;fecha_alta;segmento_programa
2771;Hernán del Saldaña;M;1994-11-15;La Molina;2022-06-03;Plata
2772;Eric Cantero Costa;M;14/11/1998;Pueblo Libre;2024-08-22;Bronce
2773;Vera Antón Durán;F;25 de abril de 1978;San Borja;09/11/2024;Plata
2774;Cecilio Alba-Prieto;M;21/11/1967;Callao;29/07/2024;Plata
2775;Nieves Santos;F;24/05/1971;Chorrillos;2022-03-04;Plata
2776;Pelayo Jordá-Valls;M;1964-01-05;Magdalena;28 de febrero de 2024;Bronce
2777;Pedro Gordillo Roda;M;1965-05-17;Jesús María;04/11/2025;Bronce
2778;Elías Briones Vélez;M;1958-08-20;Villa María del Triunfo;08/01/2021;Oro
2779;Bernardino Galán;M;1966-04-25;Callao;28 de agosto de 2024;Plata
2780;Martin Barba;M;1963-10-06;Chorrillos;2022-05-12;Plata
2781;Gustavo Espejo Berenguer;M;1995-05-30;Lince;2021-02-12;Plata
2782;Judith del Quirós;F;1960-03-28;San Miguel;05/05/2021;Bronce
2783;Caridad Ballester;F;24/06/1979;Jesús María;1 de febrero de 2023;Oro
2784;Miriam Rodrigo Ferreras;F;15/02/1957;Ate;2024-06-11;Bronce
2785;Asunción Calvet Bermejo;F;27 de marzo de 2008;Villa El Salvador;17/08/2022;Plata
2786;Marcial Narváez Anaya;M;14/04/1979;Pueblo Libre;29/04/2025;Platino
2787;Elisabet Cánovas Campillo;F;1988-08-13;Callao;2024-01-14;Oro
2788;Curro Alba Mendoza;M;1981-04-04;San Borja;07/06/2024;Bronce
2789;Mamen Franch Antúnez;F;20/01/1974;Lince;27/03/2023;Bronce
2790;Edelmira Blázquez Arribas;F;08/10/1974;Callao;2024-07-02;Plata
2791;Rosa Julie Arroyo Asensio;F;03/11/1993;Santiago de Surco;9 de agosto de 2021;Oro
2792;Araceli Mendizábal Aguirre;F;1999-01-31;Lince;2023-05-29;Plata
2793;Pili Lumbreras Puig;F;25/07/1986;Miraflores;18/11/2025;Plata
2794;Cleto Miranda-Portillo;M;10/11/1974;Barranco;23/10/2024;Bronce
2795;Berto Cabanillas Muñoz;M;8 de marzo de 1988;Comas;2023-04-11;Plata
2796;Viviana Vara;F;1955-12-30;Magdalena;06/09/2023;Plata
2797;José Conesa Alvarez;M;28/11/2003;Jesús María;2025-02-18;Platino
2798;Rosalinda Francisca Tapia Arcos;F;04/12/1958;Jesús María;11 de octubre de 2022;Bronce
2799;Candelaria Cordero Sierra;F;1955-08-10;Pueblo Libre;21/11/2021;Oro
2800;Venceslás Bueno Guardiola;M;26/01/1965;La Molina;2025-06-13;Bronce
2801;Roxana Chico Cuevas;F;01/03/1984;Los Olivos;08/11/2022;Plata
2802;Lorena Zabala-Noguera;F;20 de septiembre de 1993;San Borja;09/11/2025;Oro
2803;Roberta de Nicolau;F;1987-02-13;;2025-02-13;Bronce
2804;Fernanda Rosa Ariño;F;13 de junio de 1982;Santiago de Surco;2025-11-20;Bronce
2805;Dafne Gallardo;F;1976-05-11;;10/08/2025;Oro
2806;María Dolores Angelita Corominas Valencia;F;25/07/1976;Chorrillos;2023-05-14;Plata
2807;Rosenda Alcolea Clavero;F;1992-08-05;Chorrillos;2021-08-29;Bronce
2808;Leocadio Bonet Valenzuela;M;21/10/2000;Ate;12/03/2023;Bronce
2809;Javi Mir Doménech;M;01/06/2007;Comas;22 de abril de 2025;Plata
2810;Candelaria Bayo Losada;F;22/02/1985;Los Olivos;2024-08-20;Oro
2811;Germán Gabriel Borrell Belda;M;22 de abril de 1989;Comas;17 de abril de 2021;Bronce
2812;Olimpia Serna Jordá;F;1982-10-22;Pueblo Libre;2023-09-06;Oro
2813;Domitila del Checa;F;1975-10-15;San Miguel;2023-09-02;Bronce
2814;Lucas Torrents Ariño;M;1994-06-23;La Molina;14/02/2021;Bronce
2815;Tecla Madrid Quero;F;31/12/1985;Villa El Salvador;2023-05-27;Bronce
2816;Tatiana Castelló;F;1995-11-20;Ate;07/10/2022;Oro
2817;Flavia del Pereira;F;27/02/1986;Villa María del Triunfo;2022-03-21;Bronce
2818;Néstor Reyes Velasco;M;02/08/1976;Los Olivos;2024-07-19;Oro
2819;Eleuterio de Barberá;M;01/08/1961;;2024-09-18;Plata
2820;Pancho Aguiló Cortes;M;03/02/1984;San Isidro;11/07/2023;Platino
2821;Ema Peña Cuadrado;F;1969-03-23;Lince;04/11/2022;Oro
2822;Heraclio Teófilo Beltran Gisbert;M;1981-10-08;San Miguel;01/02/2022;Plata
2823;Trinidad Sevilla;F;1979-03-06;Pueblo Libre;2022-02-14;Oro
2824;Félix Solano Solís;M;22 de julio de 1984;;23/11/2022;Plata
2825;Vinicio Sola-Canales;M;10/07/2002;Ate;11/03/2023;Oro
2826;Carolina Campoy Puente;F;1957-10-28;Chorrillos;29/03/2024;Bronce
2827;Chus Querol;F;04/01/1973;Miraflores;12 de noviembre de 2021;Bronce
2828;Anacleto Molins Noriega;M;09/01/1978;Ate;11/02/2022;Plata
2829;Jose Carlos Curro Tamayo Carbó;M;9 de octubre de 1957;Barranco;10 de noviembre de 2021;Bronce
2830;Javi Arenas Cortés;M;1957-02-04;Lince;03/05/2022;Bronce
2831;Camilo de Montero;M;1983-03-15;La Molina;2025-08-30;Plata
2832;Alejandra María Carmen Pinto Barrios;F;24/02/1972;Villa María del Triunfo;2025-07-17;Bronce
2833;Ruperto Ropero Sáenz;M;19 de julio de 1979;San Borja;20/08/2021;Plata
2834;Amando Galán Alsina;M;1976-12-10;Jesús María;21/11/2021;Bronce
2835;Elpidio Iniesta;M;04/02/2003;Lince;21 de octubre de 2023;Platino
2836;Anna Cifuentes Bayón;F;15/07/1970;Chorrillos;15 de junio de 2023;Oro
2837;Graciela Bilbao Martí;F;1987-07-12;San Isidro;2025-10-14;Platino
2838;Tristán del Zamorano;M;29/01/1969;La Molina;21/11/2023;Bronce
2839;Nayara Jover Espejo;F;01/02/1958;San Isidro;10/12/2022;Plata
2840;Arturo Romero Nogués;M;07/08/1995;Los Olivos;21/02/2023;Platino
2841;Celestino Fiol Olmedo;M;27/10/2005;;20 de febrero de 2021;Oro
2842;Juliana Talavera;F;20/10/1981;Ate;2021-01-13;Oro
2843;Noemí Cuevas-Rueda;F;1974-01-23;Los Olivos;2021-08-16;Bronce
2844;Zaira Porcel Agustín;F;1993-12-23;San Miguel;2022-07-21;Plata
2845;Ricarda Fiol-Bermejo;F;22/07/1984;Villa El Salvador;2024-10-31;Oro
2846;Mario Camilo Morante Moliner;M;23 de junio de 1997;La Molina;19/09/2024;Bronce
2847;Bárbara Segarra Coloma;F;19/03/1968;Chorrillos;23/05/2022;Plata
2848;Toni del Carballo;M;1987-02-16;Barranco;04/03/2022;Oro
2849;Dorotea Viñas;F;1985-07-24;Comas;23 de agosto de 2022;Plata
2850;Jafet Casas Sancho;M;1960-11-27;Pueblo Libre;2025-07-08;Plata
2851;Ariadna Alicia Gil Expósito;F;02/01/1963;Los Olivos;04/08/2023;Plata
2852;Pablo Delgado;M;1998-09-26;Los Olivos;27 de marzo de 2025;Platino
2853;Gonzalo Cándido Oliveras Gallego;M;1994-01-01;Jesús María;22 de julio de 2023;Plata
2854;Nidia Alcaraz Pellicer;F;06/10/1999;San Isidro;2022-06-21;Oro
2855;Adán Matas Melero;M;23/11/1979;Jesús María;18 de mayo de 2022;Plata
2856;Salud Casanovas-Valera;F;1964-11-14;Comas;26/11/2023;Plata
2857;Hilario del Ortiz;M;08/04/1994;San Borja;2024-05-20;Plata
2858;Severino Rojas Zabala;M;19/11/2002;;2024-12-03;Plata
2859;Baudelio Echeverría Segarra;M;24/05/1981;Villa María del Triunfo;2025-04-15;Plata
2860;Glauco Elorza;M;1970-09-07;Santiago de Surco;08/03/2025;Plata
2861;Martirio Cánovas-Ruano;F;1977-05-17;Ate;19/07/2021;Bronce
2862;Erasmo Ruiz;M;1969-07-15;Chorrillos;2025-05-15;Bronce
2863;Odalys Cabezas Bonilla;F;1958-11-24;San Borja;07/04/2025;Bronce
2864;Anunciación Alegre Reina;F;20/10/2002;La Molina;24/06/2025;Oro
2865;Jose Ramón Cabo Saldaña;M;08/10/1980;Miraflores;16 de marzo de 2022;Bronce
2866;Marisa Antúnez-Manjón;F;1995-12-02;Lince;2022-02-05;Bronce
2867;Cloe Gisbert;F;27/03/1987;San Miguel;30/09/2022;Bronce
2868;Mamen del Carbó;F;2004-06-15;Barranco;30/10/2024;Plata
2869;Tiburcio Soria Casanova;M;1956-01-25;San Miguel;22/06/2025;Bronce
2870;Régulo Simó Rey;M;1967-09-22;Villa María del Triunfo;2025-08-24;Plata
2871;Adelaida Perera;F;26/07/1980;Villa El Salvador;2025-02-09;Bronce
2872;Lilia Luque Leal;F;30/04/1979;Comas;2021-06-29;Oro
2873;Encarnita Ribera Hernández;F;1963-01-08;San Isidro;22 de octubre de 2023;Platino
2874;Vinicio Ribera Antúnez;M;08/07/1966;San Isidro;26/08/2025;Platino
2875;Alba Corral Perelló;F;11/07/1991;Chorrillos;21 de junio de 2023;Bronce
2876;Sebastián Moll-Naranjo;M;28/06/1966;San Isidro;2021-07-29;Plata
2877;Marianela Ropero Herranz;F;1987-01-04;Jesús María;2024-04-20;Plata
2878;Gustavo Fernández-Pozuelo;M;1 de septiembre de 1983;Comas;2025-06-11;Bronce
2879;Rosario Romeu Castells;F;2001-06-02;San Isidro;3 de junio de 2021;Bronce
2880;Prudencio Durán;M;27/07/1969;San Borja;09/04/2024;Bronce
2881;Vito Monreal;M;1984-07-21;Pueblo Libre;2021-08-28;Oro
2882;Candela Ruiz-Guardia;F;03/12/1975;Villa El Salvador;14/09/2022;Bronce
2883;Pedro Cases Varela;M;03/07/1971;Barranco;05/03/2023;Plata
2884;Maximiano Pou Juan;M;9 de noviembre de 1960;;24 de noviembre de 2025;Plata
2885;Cebrián Mora-Frías;M;22 de noviembre de 1976;Villa El Salvador;2024-02-24;Plata
2886;Araceli Amigó Ruiz;F;1997-04-25;Chorrillos;30/05/2024;Oro
2887;Maxi Coronado Amorós;F;05/04/1975;San Isidro;9 de agosto de 2023;Plata
2888;Paulino Lalo Bermúdez Piñeiro;M;22/03/1991;San Juan de Lurigancho;23/12/2024;Plata
2889;Perlita Castrillo Santiago;F;08/10/1997;San Borja;2025-11-22;Plata
2890;Cayetana Heras Girona;F;1993-08-09;Jesús María;2025-07-25;Bronce
2891;Cleto Higueras Pineda;M;23/04/1994;San Isidro;23 de abril de 2023;Bronce
2892;Mónica Aznar Llopis;F;2007-06-24;;2024-05-01;Platino
2893;Bienvenida Alvarado Calderón;F;8 de mayo de 1978;San Miguel;18/03/2021;Platino
2894;Jimena Casado Campo;F;25 de febrero de 1997;San Miguel;06/10/2023;Plata
2895;Epifanio Juárez Escribano;M;20/04/1982;Surco;2025-05-21;Bronce
2896;Angélica Urrutia Pardo;F;1979-04-03;Villa El Salvador;23/08/2024;Bronce
2897;Genoveva Cabrero Tudela;F;11 de septiembre de 1974;Callao;2024-10-10;Bronce
2898;Hilario Beltrán Torrecilla;M;11 de septiembre de 1983;Los Olivos;17/04/2023;Oro
2899;Cruz Rivas Perez;M;2000-04-07;Villa María del Triunfo;2025-10-29;Plata
2900;Maximiliano Sanmartín Cuevas;M;06/02/1985;Miraflores;2024-04-16;Oro
2901;Eustaquio Agustín Escalona;M;1972-05-27;Pueblo Libre;2022-08-23;Plata
2902;Melania María Dolores Angulo Carpio;F;1975-11-04;Villa El Salvador;2025-08-10;Bronce
2903;Fulgencio Tomé Adadia;M;04/01/1978;Ate;2023-01-21;Bronce
2904;Juan Carlos Iñiguez Carro;M;25 de octubre de 2006;La Molina;2021-01-12;Bronce
2905;María Dolores Andreu Alvarado;F;1973-05-03;Villa El Salvador;13/10/2024;Plata
2906;José María Corominas-Garzón;M;29 de mayo de 1975;Villa El Salvador;24 de abril de 2022;Bronce
2907;Aurora Gaya Andreu;F;31/03/2006;San Juan de Lurigancho;18/09/2022;Plata
2908;Bruno Gimeno Blanco;M;1970-08-05;Santiago de Surco;12/05/2024;Plata
2909;Eloy Llanos Tirado;M;1976-06-11;Villa María del Triunfo;06/01/2022;Bronce
2910;Arturo Olivé Mariscal;M;11/10/2003;Surco;2021-06-07;Bronce
2911;Ramón del Rubio;M;15 de enero de 1973;Los Olivos;15/08/2025;Bronce
2912;Heraclio Ferrando-Ibáñez;M;1960-06-29;Villa María del Triunfo;04/07/2021;Plata
2913;Chita Lucas Pozo;F;1976-04-21;La Molina;2025-11-19;Plata
2914;Marisela Mesa Daza;F;4 de marzo de 1997;Villa El Salvador;14 de marzo de 2022;Bronce
2915;Poncio Torrents Rosselló;M;1963-10-13;Villa María del Triunfo;20/07/2024;Oro
2916;Ileana del Montalbán;F;1982-06-10;San Borja;17/09/2021;Plata
2917;Asunción María Dolores Piñol Román;F;10/04/1994;Ate;08/04/2024;Plata
2918;Margarita Osorio Pereira;F;1996-08-04;San Miguel;2024-05-30;Plata
2919;Jafet Diego Aragón;M;1995-08-12;Chorrillos;16/02/2022;Oro
2920;Edmundo Redondo-Marin;M;1972-03-03;San Isidro;2021-01-24;Plata
2921;Severiano Valentín Ortuño Puig;M;07/10/2006;Barranco;2021-11-04;Bronce
2922;Aurora Escolano Mora;F;11 de noviembre de 1996;;24/07/2024;Bronce
2923;Rosa Estevez;F;10 de enero de 1972;Santiago de Surco;30/09/2023;Oro
2924;Donato Belmonte Garrido;M;2003-07-19;Jesús María;13/01/2024;Plata
2925;Gilberto Codina Miralles;M;1973-02-11;Barranco;2023-09-18;Plata
2926;Adelia Montalbán Alba;F;17/04/1974;Miraflores;2024-10-28;Oro
2927;Clotilde Solana Montoya;F;1994-11-18;San Isidro;2025-04-23;Oro
2928;Mar Batalla Pol;F;1986-03-17;Pueblo Libre;16/06/2024;Bronce
2929;María Cristina Garay Águila;F;1974-12-04;;14/05/2023;Bronce
2930;Aurelio Lobo Benavides;M;1970-12-07;Villa El Salvador;2023-10-24;Bronce
2931;Virginia Mireia Robles Rozas;F;25/08/1994;Chorrillos;2025-04-01;Oro
2932;Ruth Montero Figuerola;F;1973-11-15;Callao;2025-06-13;Bronce
2933;Amador Uribe Valenzuela;M;03/06/1983;San Miguel;2024-05-23;Bronce
2934;Eli Robledo Carreras;F;23/06/1973;San Juan de Lurigancho;29/09/2023;Bronce
2935;Jennifer Donoso Morillo;F;1956-09-10;Ate;2023-10-16;Bronce
2936;Gregorio Diego Almazán López;M;1991-04-23;Pueblo Libre;19/01/2024;Bronce
2937;Milagros Acuña Serrano;F;07/03/2007;Comas;14/03/2025;Bronce
2938;Benigna Quevedo Arco;F;2001-07-12;Surco;2023-12-30;Plata
2939;Ágata Álamo-Ariza;F;5 de abril de 2000;Ate;2021-11-07;Bronce
2940;Mohamed Alegre Baños;M;18/02/2003;San Miguel;2022-06-19;Bronce
2941;Asdrubal del Mascaró;M;1993-09-22;Barranco;2023-03-03;Oro
2942;Ester Oliva Páez;F;9 de marzo de 1967;Lince;2025-01-01;Oro
2943;Leopoldo Millán Uribe;M;20 de junio de 1965;La Molina;2024-08-31;Bronce
2944;Amanda Georgina Martín Santos;F;1970-10-21;Santiago de Surco;2023-05-04;Bronce
2945;Susana de Pereira;F;1958-10-10;Los Olivos;18/01/2021;Plata
2946;Aurelio Alberto Goicoechea Asenjo;M;26/11/1995;Barranco;2021-01-22;Bronce
2947;Berta Calzada Moraleda;F;10 de noviembre de 1977;;12/06/2021;Bronce
2948;Coral Domínguez;F;2 de agosto de 1989;La Molina;2024-04-15;Bronce
2949;Claudio Peinado Adadia;M;12/02/1984;Villa El Salvador;16/06/2025;Bronce
2950;Dora Aroca Cano;F;04/04/1964;Comas;2024-10-18;Plata
2951;Encarnacion Benavides Laguna;F;22/09/1996;;2023-11-15;Oro
2952;Noemí Pino Lerma;F;2004-09-21;;2025-06-07;Oro
2953;Ángela Cervera Serna;F;27/12/1987;Pueblo Libre;13/07/2024;Plata
2954;Bernardino Montaña Colomer;M;2004-10-05;Jesús María;2025-07-08;Bronce
2955;Victoria Susanita Reyes Salvador;F;1970-05-25;Los Olivos;17 de febrero de 2022;Plata
2956;Lourdes Álamo Hernandez;F;12 de septiembre de 1994;Barranco;24/06/2023;Bronce
2957;Judith Nadia Trillo Lozano;F;19 de enero de 2001;Callao;28/06/2021;Bronce
2958;Reina Tolosa Gonzalez;F;1991-10-23;San Borja;2024-01-16;Plata
2959;Eligio Marti Blanch;M;1999-04-02;Ate;2021-08-10;Oro
2960;Manuela Herrera Fuster;F;2007-12-17;Villa El Salvador;12/07/2024;Bronce
2961;Anselmo Urrutia Barrena;M;1991-01-27;Surco;03/04/2024;Oro
2962;Adolfo Garzón Solé;M;1995-03-05;La Molina;2024-01-02;Bronce
2963;Ciríaco Torrent;M;15 de noviembre de 1973;Barranco;05/03/2023;Bronce
2964;Evita Gallardo Álamo;F;25/04/1962;Barranco;08/10/2023;Bronce
2965;Tecla Millán-Mesa;F;1972-06-25;La Molina;27/11/2021;Plata
2966;Morena de Vargas;F;04/04/1966;Callao;24 de abril de 2022;Oro
2967;Zoraida Castillo Gilabert;F;1962-07-30;;29 de junio de 2022;Plata
2968;Gabriela Santamaria Vilanova;F;26 de enero de 1956;;2023-03-09;Bronce
2969;Reyna Páez Expósito;F;2007-04-06;San Isidro;2023-07-29;Bronce
2970;Eligia Rocha Córdoba;F;20 de mayo de 1994;San Juan de Lurigancho;19 de marzo de 2023;Plata
2971;Trinidad Calatayud Colom;M;5 de noviembre de 1985;La Molina;2021-08-02;Bronce
2972;Urbano de Canet;M;1964-04-23;Los Olivos;11/05/2025;Bronce
2973;Adriana Serna Exposito;F;10/09/1959;San Borja;07/01/2025;Platino
2974;Albina Tamayo Santamaría;F;26/07/2002;Miraflores;2023-07-09;Plata
2975;Eligio Carrasco Blasco;M;28 de abril de 1967;Villa El Salvador;16 de enero de 2021;Bronce
2976;Ildefonso Garay Contreras;M;1963-05-12;Magdalena;23/03/2022;Bronce
2977;Lidia Rosa;F;1988-02-08;Jesús María;19/09/2022;Bronce
2978;Flavio Baena-Sainz;M;11/05/2007;Pueblo Libre;2022-09-19;Plata
2979;Flora Cabañas Avilés;F;23/06/1958;Comas;03/07/2025;Oro
2980;Patricia Rocamora;F;1988-02-12;Los Olivos;17/06/2024;Plata
2981;Eugenio Fajardo Quevedo;M;07/10/1977;Barranco;2025-07-19;Bronce
2982;Manuel Llorente Ávila;M;13/01/1976;Barranco;2024-08-15;Bronce
2983;Leire Lorenza Rosselló Canales;F;25 de octubre de 1990;Miraflores;2021-02-22;Platino
2984;Mireia Ibarra Cantero;F;11/03/1979;San Miguel;12/05/2025;Platino
2985;Aurora Baena Araujo;F;1968-08-21;San Juan de Lurigancho;27/12/2022;Plata
2986;Débora Dafne Bastida Cabrero;F;23/01/1975;Magdalena;2023-09-16;Bronce
2987;Daniel Quiroga Pou;M;1998-06-02;Los Olivos;2024-12-31;Plata
2988;Armida Gimeno;F;2003-10-29;San Miguel;11 de mayo de 2021;Oro
2989;Leocadia Fuster Donoso;F;14/08/1983;Comas;2021-07-17;Plata
2990;Fanny Maestre Maestre;F;1980-09-27;Villa El Salvador;2024-11-07;Plata
2991;Asdrubal Esteve Vaquero;M;1978-06-09;Lince;03/03/2021;Bronce
2992;Judith Pepita Mayoral Gómez;F;8 de septiembre de 1987;Surco;01/02/2023;Bronce
2993;Estela Baños Diaz;F;18/05/1995;Santiago de Surco;2024-06-22;Bronce
2994;Flavio Sarabia Cifuentes;M;2 de julio de 1964;Comas;26/08/2022;Oro
2995;Nazario Sánchez Roman;M;2008-06-13;Callao;22/05/2021;Plata
2996;Ainara Elías Laguna;F;29/01/1964;Lince;16/07/2023;Oro
2997;Che Agustí Ortuño;M;23/01/1958;Pueblo Libre;2023-04-12;Bronce
2998;Lupe de Torres;M;28 de febrero de 1972;Callao;24/04/2022;Oro
2999;Jonatan Canals Arrieta;M;20/03/1956;Comas;22/10/2022;Oro
3000;Margarita Manso Gracia;F;1958-06-12;Magdalena;2025-05-12;Bronce
3001;Lidia Diego-Collado;F;23 de enero de 1976;Villa María del Triunfo;2024-07-01;Oro
3002;Armida Mayo Narváez;F;15 de junio de 1974;Miraflores;08/07/2021;Bronce
3003;Jose Luis del Jiménez;M;1994-02-02;Villa María del Triunfo;2022-06-23;Bronce
3004;Dolores del Segarra;F;24/12/1984;Villa María del Triunfo;2021-05-21;Bronce
3005;Sarita Osorio Mascaró;F;28/03/1976;Los Olivos;31/10/2023;Oro
3006;Violeta Villaverde Tomé;F;27/06/1981;;2021-05-31;Oro
3007;Elba Vives Almansa;F;1959-11-20;Ate;07/08/2025;Bronce
3008;Hernán Giménez Cifuentes;M;1965-08-16;Barranco;2025-07-20;Plata
3009;Leonor Anguita Hidalgo;F;2004-10-05;Los Olivos;25/11/2022;Plata
3010;Raimundo Pablo Rosa Palomares;M;1997-02-05;San Isidro;05/04/2021;Oro
3011;Petrona Borrell Ferrer;F;24/09/1970;Lince;2023-05-14;Bronce
3012;Miguel Campoy;M;30/01/1994;Barranco;2021-08-03;Plata
3013;Valentín Sancho Águila;M;1959-03-30;Ate;23/10/2022;Plata
3014;Eligio Oller Muñoz;M;22 de mayo de 1957;Chorrillos;17 de abril de 2023;Bronce
3015;Marita Rincón;F;24 de febrero de 1965;Ate;02/12/2025;Bronce
3016;Fabián Farré Armengol;M;12 de septiembre de 2005;Los Olivos;2021-02-07;Plata
3017;Loreto Odalys Nuñez Casado;F;1979-09-26;Barranco;20/12/2025;Bronce
3018;Rómulo Sanz;M;13 de octubre de 1962;Callao;08/09/2024;Platino
3019;Ruy Ruy Oliver Maldonado;M;21 de octubre de 1964;Villa El Salvador;25 de julio de 2021;Bronce
3020;Adelia Valenzuela Colom;F;2008-07-09;;17/01/2025;Platino
3021;Noé de Zabala;M;1963-05-04;Los Olivos;2025-02-15;Bronce
3022;Mateo Cánovas Mateos;M;30/05/1969;Villa El Salvador;2025-11-25;Bronce
3023;Elvira de Mariño;F;18 de junio de 2005;Pueblo Libre;21/02/2025;Bronce
3024;Javi Armas Gelabert;M;1986-12-05;Villa María del Triunfo;2022-02-24;Oro
3025;Seve Casal Baena;M;17 de marzo de 1978;Villa El Salvador;28/04/2023;Oro
3026;Ezequiel de Ros;M;21/04/1982;San Juan de Lurigancho;12 de noviembre de 2023;Bronce
3027;Nadia Abascal Ayllón;F;08/10/1979;San Borja;20/04/2022;Bronce
3028;Bernardita Ordóñez Luque;F;05/07/1991;;22 de septiembre de 2025;Plata
3029;Natalia Cortina-Boix;F;21 de agosto de 2003;La Molina;15/04/2023;Plata
3030;Bienvenida Ferrándiz Rosales;F;4 de enero de 1996;La Molina;07/12/2021;Oro
3031;Ángel Apolinar Manso Gilabert;M;1982-03-05;Surco;2022-10-14;Bronce
3032;Jordi Pacheco Ibarra;M;1968-06-23;Villa El Salvador;01/02/2024;Plata
3033;Ileana Pujol;F;13/01/1978;Lince;24/04/2024;Plata
3034;Victoriano Jurado Matas;M;26 de febrero de 1995;La Molina;2023-04-20;Platino
3035;Fabricio Chema Ruano Mora;M;26/06/1978;Comas;25/06/2025;Plata
3036;Buenaventura Néstor Flores Ibáñez;M;06/04/1998;San Juan de Lurigancho;2021-02-10;Bronce
3037;Horacio Flores Mascaró;M;19 de agosto de 2001;San Isidro;2023-07-18;Bronce
3038;Anselma Martinez Serra;F;08/08/1987;Callao;15 de septiembre de 2023;Plata
3039;Ciriaco Peña-Rueda;M;07/09/1955;Santiago de Surco;12/05/2021;Plata
3040;Bernardita Zurita Salamanca;F;1993-04-26;;2024-12-12;Oro
3041;José Pallarès Solís;M;1984-10-20;Los Olivos;2022-09-28;Plata
3042;Inmaculada Soler Rivero;F;22 de noviembre de 1960;Santiago de Surco;2024-01-05;Plata
3043;Jerónimo Amorós;M;25 de julio de 1994;Surco;19/03/2024;Bronce
3044;Albert Robledo-Borrego;M;31/12/1996;Villa El Salvador;10/03/2025;Bronce
3045;María Luisa Mate Herrera;F;22/05/1970;San Juan de Lurigancho;19/07/2023;Bronce
3046;Loida Florentina Castejón Marcos;F;1960-03-16;San Miguel;02/05/2025;Bronce
3047;René Pozo Casas;M;1973-04-17;Magdalena;2021-02-13;Plata
3048;Nico Aguado;M;23 de julio de 2003;Chorrillos;2025-11-16;Bronce
3049;Sancho del Ballester;M;22/01/1980;San Borja;28/09/2023;Bronce
3050;Amaro León Campo;M;15/02/1993;La Molina;29 de marzo de 2025;Bronce
3051;Manuel Cabanillas Manso;M;30/10/1975;Santiago de Surco;2022-11-24;Bronce
3052;Jose Angel Onofre Muñoz Barrera;M;25/05/1968;Callao;16 de noviembre de 2025;Bronce
3053;Raimundo Vicente Baena;M;05/03/1973;La Molina;20/02/2023;Plata
3054;Juan Cobos Valbuena;M;2002-11-15;;2021-02-28;Bronce
3055;Consuelo Cortes Mascaró;F;17 de octubre de 1977;Villa El Salvador;13/11/2023;Plata
3056;Pacífica Agudo Toro;F;6 de julio de 1982;San Juan de Lurigancho;21 de diciembre de 2025;Plata
3057;Noemí Chus Carbó Bautista;F;02/12/1981;Surco;01/09/2025;Platino
3058;Carmelo Carrillo Vizcaíno;M;02/08/1970;;21/05/2021;Bronce
3059;Duilio Fuente Calleja;M;1961-04-14;Chorrillos;2022-03-13;Bronce
3060;Aitana del Portillo;F;16/06/1960;San Miguel;04/09/2024;Bronce
3061;Benjamín Marín Quiroga;M;1970-09-09;Villa María del Triunfo;4 de enero de 2021;Plata
3062;Cirino de Juliá;M;1992-05-30;San Isidro;08/06/2022;Oro
3063;Nieves Isabel Casal Rosell;F;1 de enero de 1993;Surco;19/02/2023;Plata
3064;Mercedes Almeida Esteban;F;08/10/1980;San Juan de Lurigancho;20/04/2023;Plata
3065;Salud Hernandez Donaire;F;18/10/1958;San Isidro;03/04/2022;Bronce
3066;Raimundo Fonseca-Tamayo;M;15/06/1969;Surco;18 de mayo de 2021;Plata
3067;Espiridión del Cabo;M;1975-09-17;Surco;26 de diciembre de 2022;Bronce
3068;Leire Flor Llopis Posada;F;07/01/1968;San Borja;7 de octubre de 2021;Plata
3069;Paco Campo;M;27/06/1968;Callao;5 de enero de 2024;Plata
3070;Hilda del Colomer;F;01/04/1983;San Isidro;07/07/2025;Bronce
