id_cliente,nombre,segmento_programa,distrito,antiguedad_dias,frecuencia_compras,monto_acumulado,recencia_dias,abandono_historico,probabilidad_abandono,prediccion_abandono,nivel_riesgo,modelo_usado
1824,Pepita Vera Muñoz,Plata,Ate,982,7.0,19251.31,7.0,0,0.3709,0,Bajo,Random Forest
1193,Quique Benito Benet,Plata,Barranco,1108,6.0,6561.49,37.0,0,0.3706,0,Bajo,Random Forest
1975,Amaro Blanes Mir,Plata,Santiago De Surco,240,6.0,16898.56,10.0,0,0.3705,0,Bajo,Random Forest
3951,Cornelio Soriano,Plata,Desconocido,1444,5.0,11995.82,32.0,0,0.3702,0,Bajo,Random Forest
1849,Encarnacion Leire Silva Gomez,Bronce,La Molina,1692,5.0,9619.33,18.0,0,0.3701,0,Bajo,Random Forest
4809,Yago Nuñez Porcel,Plata,Villa El Salvador,36,4.0,7743.38,8.0,0,0.37,0,Bajo,Random Forest
1431,Ruy Tolosa Duran,Bronce,Villa María Del Triunfo,1061,12.0,16468.93,280.0,1,0.3698,0,Bajo,Random Forest
611,Urbano Carbajo Antón,Bronce,Desconocido,375,5.0,16578.35,4.0,0,0.3693,0,Bajo,Random Forest
3079,Fortunato Jeremías Chaves Lopez,Oro,Desconocido,1347,3.0,4184.43,75.0,0,0.3691,0,Bajo,Random Forest
3880,Adrián Carmelo Noguera Iglesia,Plata,Desconocido,772,4.0,5030.52,37.0,0,0.3691,0,Bajo,Random Forest
2207,Benito Escolano Alfonso,Bronce,Chorrillos,292,8.0,9004.75,393.0,1,0.369,0,Bajo,Random Forest
4464,Joel Gil Castañeda,Oro,Jesús María,1433,4.0,17835.17,21.0,0,0.3688,0,Bajo,Random Forest
1123,Pili Cuevas Macías,Plata,Villa María Del Triunfo,1297,6.0,12698.79,17.0,0,0.368,0,Bajo,Random Forest
2174,Lorena Fernández Paniagua,Plata,San Isidro,1298,4.0,20131.79,1.0,0,0.3679,0,Bajo,Random Forest
967,Dulce Piñol,Bronce,San Isidro,1639,3.0,2904.24,36.0,0,0.3678,0,Bajo,Random Forest
904,Esmeralda Echevarría-Trujillo,Platino,Callao,1148,6.0,9198.26,1.0,0,0.3676,0,Bajo,Random Forest
4386,Palmira Escribano Rios,Plata,Surco,132,5.0,19946.16,27.0,0,0.3673,0,Bajo,Random Forest
2042,Ramona De Sacristán,Plata,San Isidro,97,6.0,11774.880000000001,8.0,0,0.3673,0,Bajo,Random Forest
4552,Ulises Carlos Castañeda,Oro,San Juan De Lurigancho,173,12.0,17307.68,174.0,1,0.3672,0,Bajo,Random Forest
4708,Lázaro Mercader Verdú,Bronce,Chorrillos,264,6.0,8719.06,49.0,0,0.3663,0,Bajo,Random Forest
2657,Calista Pastora Vidal Estévez,Bronce,Chorrillos,1315,8.0,17040.18,275.0,1,0.3663,0,Bajo,Random Forest
1734,Valerio Torrens Berrocal,Oro,Barranco,131,13.0,24185.97,99.0,1,0.3661,0,Bajo,Random Forest
4028,Faustino De Fabra,Plata,Chorrillos,1513,9.0,18187.12,370.0,1,0.366,0,Bajo,Random Forest
4356,Armida Arias Blanca,Plata,Magdalena,627,7.0,11130.85,67.0,0,0.3658,0,Bajo,Random Forest
1871,Jimena Benito,Bronce,Villa El Salvador,811,7.0,27299.3,17.0,0,0.3653,0,Bajo,Random Forest
1670,Juanita Guillen Pino,Bronce,Desconocido,1054,4.0,7416.25,14.0,0,0.3652,0,Bajo,Random Forest
2406,Angélica Alba Llano,Bronce,San Miguel,1103,4.0,6653.530000000001,8.0,0,0.3651,0,Bajo,Random Forest
2456,Quirino Inocencio Costa Toledo,Oro,Comas,1752,7.0,17433.41,5.0,0,0.3649,0,Bajo,Random Forest
2951,Encarnacion Benavides Laguna,Oro,Desconocido,776,5.0,156950.26,50.0,0,0.3647,0,Bajo,Random Forest
3887,Candelaria Clemente-Moll,Bronce,Los Olivos,125,9.0,16370.74,244.0,1,0.3645,0,Bajo,Random Forest
4397,Lucho David Miró Gisbert,Platino,Barranco,1348,9.0,18555.260000000002,107.0,1,0.3641,0,Bajo,Random Forest
133,Damián Echeverría,Bronce,San Juan De Lurigancho,855,7.0,15590.77,34.0,0,0.364,0,Bajo,Random Forest
1330,Clementina Diaz Puerta,Plata,Magdalena,1647,3.0,3587.29,28.0,0,0.3638,0,Bajo,Random Forest
3965,Mariano Carro Barbero,Bronce,Miraflores,903,9.0,27354.23,272.0,1,0.3638,0,Bajo,Random Forest
3212,Nuria Diaz Beltran,Bronce,Magdalena,289,7.0,19031.27,42.0,0,0.3636,0,Bajo,Random Forest
3236,Simón Verdugo-Domingo,Bronce,La Molina,586,7.0,18025.010000000002,269.0,1,0.3632,0,Bajo,Random Forest
4455,Maricruz Martinez-Martorell,Bronce,Desconocido,1284,6.0,10512.68,8.0,0,0.3632,0,Bajo,Random Forest
2449,José Luis Bermudez Rojas,Bronce,Jesús María,1312,6.0,9601.46,31.0,0,0.3623,0,Bajo,Random Forest
3243,Teresa Cerro Lopez,Bronce,Pueblo Libre,1469,6.0,12319.2,1.0,0,0.3616,0,Bajo,Random Forest
4676,Jennifer Alemán Asenjo,Plata,Ate,648,4.0,7725.95,17.0,0,0.3614,0,Bajo,Random Forest
2750,Leocadia Rodrigo Teruel,Oro,San Juan De Lurigancho,1717,5.0,84309.35999999999,83.0,0,0.3613,0,Bajo,Random Forest
4889,Leonardo Cobo-Guzmán,Plata,Callao,1753,9.0,12040.73,273.0,1,0.3607,0,Bajo,Random Forest
951,Roxana Riba Gordillo,Bronce,San Juan De Lurigancho,1331,7.0,8499.29,271.0,1,0.3606,0,Bajo,Random Forest
349,Lorenzo Pérez Baños,Plata,Miraflores,85,14.0,15729.94,101.0,1,0.3606,0,Bajo,Random Forest
3092,María Dolores Andreu Dávila,Plata,Callao,690,5.0,14167.199999999999,12.0,0,0.3605,0,Bajo,Random Forest
1549,Teobaldo Federico Jover Zaragoza,Bronce,Callao,1144,11.0,12633.7,92.0,1,0.3602,0,Bajo,Random Forest
4294,Estela Torrens Fiol,Bronce,Chorrillos,992,22.0,675257.29,255.0,1,0.3595,0,Bajo,Random Forest
3546,Esteban Timoteo Plana Jimenez,Bronce,Los Olivos,736,5.0,15219.79,80.0,0,0.3594,0,Bajo,Random Forest
578,Catalina Checa Tejada,Bronce,Surco,1630,8.0,15779.21,2.0,0,0.3591,0,Bajo,Random Forest
36,María Fernanda Flor-Coronado,Platino,Miraflores,284,7.0,12243.0,19.0,0,0.3589,0,Bajo,Random Forest
429,Eric Sureda Chamorro,Plata,Santiago De Surco,1362,2.0,12162.02,61.0,0,0.3587,0,Bajo,Random Forest
3715,Coral Soledad Cornejo Rodrigo,Bronce,Comas,1766,6.0,10985.8,48.0,0,0.3586,0,Bajo,Random Forest
842,Estrella Hurtado Rico,Platino,Desconocido,1006,6.0,9815.8,66.0,0,0.3585,0,Bajo,Random Forest
2669,Edelmira Parra Lozano,Bronce,Lince,163,61.0,1657159.5,300.0,1,0.3584,0,Bajo,Random Forest
143,Bárbara Guardia Piñol,Plata,Magdalena,1484,17.0,15889.73,121.0,1,0.3582,0,Bajo,Random Forest
1599,Flavio Figuerola Bermudez,Bronce,Pueblo Libre,18,6.0,14533.43,2.0,0,0.3581,0,Bajo,Random Forest
2047,Gaspar Del Seco,Bronce,Los Olivos,1243,7.0,6286.53,6.0,0,0.3576,0,Bajo,Random Forest
4766,Florina Cobo Blasco,Bronce,San Juan De Lurigancho,501,3.0,804286.9199999999,34.0,0,0.3576,0,Bajo,Random Forest
2261,Dora Goñi Zabala,Bronce,Santiago De Surco,356,7.0,13230.82,5.0,0,0.3573,0,Bajo,Random Forest
99,Albano Escobar,Oro,Magdalena,1477,3.0,3532.66,20.0,0,0.3573,0,Bajo,Random Forest
2490,Cornelio Barral España,Plata,Chorrillos,938,6.0,12667.64,32.0,0,0.3572,0,Bajo,Random Forest
2239,Enrique Rosales-Galvez,Platino,San Miguel,1709,3.0,13572.51,9.0,0,0.3565,0,Bajo,Random Forest
4931,Martin Antón Salom,Plata,San Borja,1638,7.0,9066.75,19.0,0,0.3564,0,Bajo,Random Forest
3907,Jordana Parra,Plata,Los Olivos,68,4.0,5730.4400000000005,61.0,0,0.3562,0,Bajo,Random Forest
4709,Maura Armas Andreu,Oro,Lince,644,9.0,12529.199999999999,2.0,0,0.3556,0,Bajo,Random Forest
1503,Anacleto Elorza Saavedra,Bronce,Desconocido,396,6.0,9684.71,169.0,1,0.3554,0,Bajo,Random Forest
531,Virginia Lola Chaves Mosquera,Bronce,Desconocido,931,7.0,10854.99,21.0,0,0.3549,0,Bajo,Random Forest
2963,Ciríaco Torrent,Bronce,Barranco,1031,12.0,28393.89,244.0,1,0.3549,0,Bajo,Random Forest
4921,Sandra Chelo Adadia Ricart,Bronce,Comas,1822,5.0,5835.68,12.0,0,0.3547,0,Bajo,Random Forest
1520,Apolonia Del Morante,Bronce,San Borja,493,7.0,12267.5,40.0,0,0.3544,0,Bajo,Random Forest
2176,Anita Briones,Plata,Desconocido,282,5.0,3210.37,10.0,0,0.3542,0,Bajo,Random Forest
318,Blas Alcolea Palma,Bronce,Desconocido,437,10.0,23173.61,217.0,1,0.3541,0,Bajo,Random Forest
1475,Jose Ignacio Pozuelo Crespo,Oro,La Molina,1203,6.0,12680.800000000001,6.0,0,0.3541,0,Bajo,Random Forest
2162,Luz Luz-García,Plata,San Miguel,1599,6.0,16392.43,17.0,0,0.3536,0,Bajo,Random Forest
184,Elisa Llorente Agustín,Plata,Comas,1794,11.0,14529.68,159.0,1,0.3534,0,Bajo,Random Forest
1171,Rosalinda Marquez,Oro,La Molina,20,5.0,12464.29,22.0,0,0.3529,0,Bajo,Random Forest
1227,Jonatan Toño Tirado Donaire,Bronce,Los Olivos,65,13.0,16143.1,241.0,1,0.3527,0,Bajo,Random Forest
3278,Artemio Mínguez,Bronce,Jesús María,236,7.0,12416.78,2.0,0,0.3523,0,Bajo,Random Forest
3205,Dorita Rosalinda Madrid Noguera,Plata,Jesús María,387,5.0,26805.79,71.0,0,0.3522,0,Bajo,Random Forest
4643,Angélica Merino Belda,Plata,Magdalena,827,7.0,16189.45,9.0,0,0.352,0,Bajo,Random Forest
921,Samanta Narváez Salom,Platino,San Juan De Lurigancho,1093,22.0,46352.54,256.0,1,0.352,0,Bajo,Random Forest
1018,José Baeza Belda,Plata,Pueblo Libre,990,7.0,22943.47,17.0,0,0.3518,0,Bajo,Random Forest
4027,Camilo Llamas-Montero,Plata,Callao,167,7.0,10719.970000000001,0.0,0,0.3515,0,Bajo,Random Forest
4760,Evelia Granados Sancho,Bronce,Lince,548,34.0,66113.37,282.0,1,0.3512,0,Bajo,Random Forest
305,Hortensia Cortes-Ribera,Platino,Callao,1643,6.0,17158.56,61.0,0,0.3509,0,Bajo,Random Forest
3836,Lucio Pascual Vélez Prado,Plata,Callao,613,10.0,55291.62,279.0,1,0.3504,0,Bajo,Random Forest
3772,Otilia Nieto Otero,Bronce,Villa María Del Triunfo,1227,11.0,20149.39,289.0,1,0.3504,0,Bajo,Random Forest
3320,Leocadia Donaire,Bronce,Barranco,974,7.0,27739.02,25.0,0,0.35,0,Bajo,Random Forest
1942,Loreto Villa,Platino,Jesús María,112,20.0,30742.48,260.0,1,0.35,0,Bajo,Random Forest
261,Guadalupe Cortes Benavides,Bronce,La Molina,1065,13.0,18580.33,216.0,1,0.3499,0,Bajo,Random Forest
4665,Felipa Azorin Ropero,Bronce,Santiago De Surco,1060,8.0,19256.51,5.0,0,0.3498,0,Bajo,Random Forest
1633,Irma Galván,Plata,Ate,1098,7.0,12364.84,36.0,0,0.3498,0,Bajo,Random Forest
2809,Javi Mir Doménech,Plata,Comas,252,14.0,23724.65,168.0,1,0.3496,0,Bajo,Random Forest
4764,Vinicio Quirós Villegas,Bronce,Desconocido,236,3.0,2530.76,35.0,0,0.3494,0,Bajo,Random Forest
4547,Cayetano De Sanchez,Bronce,Miraflores,1108,11.0,21373.28,282.0,1,0.349,0,Bajo,Random Forest
4793,Ruperto Monreal Zamora,Oro,Pueblo Libre,1432,6.0,10789.55,71.0,0,0.3489,0,Bajo,Random Forest
2376,Gustavo Crespo,Platino,Desconocido,904,6.0,7784.9800000000005,56.0,0,0.3481,0,Bajo,Random Forest
4972,Abril Cano,Plata,Callao,1504,6.0,31168.94,42.0,0,0.348,0,Bajo,Random Forest
4470,Emelina Ocaña-Cerdán,Oro,Santiago De Surco,587,8.0,28917.23,72.0,0,0.3479,0,Bajo,Random Forest
3281,Simón Priego Grande,Bronce,Ate,414,6.0,8598.57,1.0,0,0.3479,0,Bajo,Random Forest
1952,Herberto Samu Gonzalez Briones,Bronce,San Miguel,1415,7.0,11156.18,2.0,0,0.3471,0,Bajo,Random Forest
4818,Consuelo Aguilera Ferrera,Oro,Pueblo Libre,915,6.0,10494.55,82.0,0,0.3469,0,Bajo,Random Forest
4460,Alondra Del Paniagua,Bronce,Miraflores,1725,8.0,12226.06,18.0,0,0.3468,0,Bajo,Random Forest
4595,Victor Ángel Adadia,Bronce,Comas,24,5.0,9923.24,74.0,0,0.3468,0,Bajo,Random Forest
98,Toni Cámara Elorza,Plata,San Miguel,735,4.0,18645.63,49.0,0,0.3467,0,Bajo,Random Forest
2325,Eugenia Huertas Baeza,Plata,Callao,310,12.0,25555.760000000002,362.0,1,0.3467,0,Bajo,Random Forest
4735,Lalo De Simó,Oro,Barranco,727,5.0,4764.1,63.0,0,0.3467,0,Bajo,Random Forest
3401,Joaquín Moraleda Perales,Bronce,San Borja,1707,7.0,14256.9,68.0,0,0.3464,0,Bajo,Random Forest
2216,Fabio Ramón Dominguez,Plata,Miraflores,1620,8.0,19070.07,255.0,1,0.3462,0,Bajo,Random Forest
3551,Milagros Costa Vallejo,Oro,Lince,704,9.0,16467.11,171.0,1,0.3461,0,Bajo,Random Forest
2007,Olegario Hernán Montenegro Sanmiguel,Oro,Villa El Salvador,63,15.0,44976.66,301.0,1,0.3461,0,Bajo,Random Forest
748,Casandra Perea Cid,Bronce,Villa El Salvador,1593,7.0,14296.03,65.0,0,0.3455,0,Bajo,Random Forest
1132,Jacinta Elías Benavente,Bronce,Ate,1246,6.0,10889.67,24.0,0,0.3453,0,Bajo,Random Forest
2004,Herberto Folch Mayoral,Bronce,Surco,666,19.0,643018.35,265.0,1,0.3452,0,Bajo,Random Forest
1417,Vito Miró Morata,Bronce,San Juan De Lurigancho,488,8.0,17359.46,56.0,0,0.3449,0,Bajo,Random Forest
4426,Albino Nieto Porras,Oro,Santiago De Surco,1610,14.0,31469.89,280.0,1,0.3448,0,Bajo,Random Forest
3319,Isabel Carballo Arias,Bronce,Comas,220,4.0,4017.6,6.0,0,0.3447,0,Bajo,Random Forest
4710,Judith Goicoechea Abella,Bronce,San Juan De Lurigancho,644,8.0,10500.990000000002,6.0,0,0.3446,0,Bajo,Random Forest
320,Eligio Badía Castañeda,Plata,Villa María Del Triunfo,1821,4.0,2323.14,9.0,0,0.3445,0,Bajo,Random Forest
241,Mayte Heras Cuadrado,Bronce,Magdalena,778,32.0,79394.52,324.0,1,0.3442,0,Bajo,Random Forest
667,Hermenegildo Pinilla Pi,Bronce,San Borja,1803,6.0,9702.55,8.0,0,0.3442,0,Bajo,Random Forest
1990,Mireia Arana Ballester,Plata,Surco,1211,6.0,7461.21,5.0,0,0.3442,0,Bajo,Random Forest
3487,Carlos Del Valenzuela,Plata,Barranco,1733,9.0,21025.829999999998,99.0,1,0.3441,0,Bajo,Random Forest
4824,Cruz Prado Meléndez,Bronce,Ate,753,10.0,18402.72,290.0,1,0.3441,0,Bajo,Random Forest
2328,Ruperto De Diego,Oro,Los Olivos,90,0.0,0.0,90.0,0,0.3438,0,Bajo,Random Forest
3662,Odalys Blasco Porta,Plata,San Isidro,816,5.0,12163.71,5.0,0,0.3435,0,Bajo,Random Forest
4289,Herminio Diaz-Vaquero,Plata,Desconocido,1820,10.0,18256.0,42.0,0,0.3435,0,Bajo,Random Forest
2200,Nazaret Mateo Recio Ponce,Bronce,Surco,860,18.0,34817.96,95.0,1,0.3431,0,Bajo,Random Forest
728,Fabiana Sarabia Gabaldón,Bronce,Santiago De Surco,1023,8.0,14003.35,18.0,0,0.343,0,Bajo,Random Forest
4261,Germán Asensio,Bronce,La Molina,1301,6.0,6690.7,32.0,0,0.343,0,Bajo,Random Forest
2020,Irene Gabaldón Garriga,Bronce,San Miguel,1424,4.0,2478.62,25.0,0,0.3428,0,Bajo,Random Forest
1704,Graciana Becerra,Platino,Lince,264,11.0,17708.14,102.0,1,0.3427,0,Bajo,Random Forest
2257,Samanta Prieto Cantero,Plata,Desconocido,1461,7.0,21145.75,263.0,1,0.3423,0,Bajo,Random Forest
212,Dulce Bertrán Crespo,Plata,Barranco,221,14.0,26733.67,276.0,1,0.3422,0,Bajo,Random Forest
2866,Marisa Antúnez-Manjón,Bronce,Lince,1424,16.0,31379.24,277.0,1,0.3421,0,Bajo,Random Forest
3298,Lisandro Lopez,Oro,San Isidro,1783,9.0,11070.44,67.0,0,0.3418,0,Bajo,Random Forest
2172,Erasmo Chaves Pina,Bronce,San Borja,284,5.0,6310.69,39.0,0,0.3416,0,Bajo,Random Forest
791,Gilberto Dalmau Azorin,Bronce,Santiago De Surco,827,8.0,11340.93,0.0,0,0.3415,0,Bajo,Random Forest
3017,Loreto Odalys Nuñez Casado,Bronce,Barranco,10,5.0,9304.65,71.0,0,0.3414,0,Bajo,Random Forest
4512,Goyo Suarez Ferrández,Plata,Magdalena,473,14.0,28506.559999999998,128.0,1,0.3413,0,Bajo,Random Forest
2662,Benigna Quero Arenas,Bronce,Magdalena,1022,13.0,15812.8,256.0,1,0.3412,0,Bajo,Random Forest
2375,Adelina Duarte-Morillo,Bronce,Miraflores,959,9.0,10940.87,6.0,0,0.3411,0,Bajo,Random Forest
1696,Julián Rosado Gil,Bronce,Santiago De Surco,1774,3.0,13302.329999999998,26.0,0,0.3409,0,Bajo,Random Forest
1217,Gerardo Carrasco Grau,Bronce,Magdalena,865,5.0,20572.89,4.0,0,0.3401,0,Bajo,Random Forest
651,Plácido Torres Espejo,Plata,Los Olivos,1194,9.0,14984.69,38.0,0,0.3399,0,Bajo,Random Forest
2127,Felisa Julián Palau,Oro,San Miguel,1436,33.0,74436.69,256.0,1,0.3395,0,Bajo,Random Forest
1321,Victor De Piquer,Bronce,Desconocido,1208,8.0,24115.57,34.0,0,0.3387,0,Bajo,Random Forest
1511,Gala Villalonga-Avilés,Bronce,Villa María Del Triunfo,519,15.0,21321.239999999998,239.0,1,0.3382,0,Bajo,Random Forest
2452,Eloísa Sanabria Fortuny,Platino,Lince,1735,16.0,35014.62,258.0,1,0.3382,0,Bajo,Random Forest
4167,Isaías Roca Bautista,Bronce,Magdalena,1618,7.0,14626.699999999999,8.0,0,0.3381,0,Bajo,Random Forest
136,Lino Molins-Salas,Oro,Villa El Salvador,1751,7.0,16701.3,66.0,0,0.3379,0,Bajo,Random Forest
2940,Mohamed Alegre Baños,Bronce,San Miguel,1290,8.0,11036.89,282.0,1,0.3377,0,Bajo,Random Forest
291,Severo Córdoba Jimenez,Bronce,Villa El Salvador,437,5.0,28940.89,90.0,0,0.3375,0,Bajo,Random Forest
1514,Héctor Mariscal Ballester,Bronce,Magdalena,1177,8.0,10581.25,162.0,1,0.3374,0,Bajo,Random Forest
4117,Sara Prieto Bilbao,Oro,San Borja,1539,6.0,28320.87,60.0,0,0.3372,0,Bajo,Random Forest
2638,Zaira Torrent Aguilar,Bronce,Lince,306,21.0,47514.630000000005,275.0,1,0.337,0,Bajo,Random Forest
4259,Cayetano De Gilabert,Platino,Desconocido,359,7.0,13812.63,3.0,0,0.337,0,Bajo,Random Forest
4418,Roberto Sanmiguel Nebot,Bronce,San Borja,835,20.0,33471.75,324.0,1,0.3368,0,Bajo,Random Forest
336,Carmelo Sánchez Bautista,Bronce,Villa María Del Triunfo,1226,24.0,50244.22,264.0,1,0.3365,0,Bajo,Random Forest
3500,Guadalupe Ortiz-Gelabert,Bronce,Jesús María,651,6.0,5243.92,22.0,0,0.3365,0,Bajo,Random Forest
631,Ámbar Sandoval Peláez,Plata,Santiago De Surco,446,18.0,30944.940000000002,267.0,1,0.3365,0,Bajo,Random Forest
382,Bárbara Sabater Bayo,Bronce,Villa El Salvador,1379,6.0,6735.860000000001,21.0,0,0.3364,0,Bajo,Random Forest
2248,Lupita Anguita Salgado,Oro,San Isidro,1579,6.0,8720.369999999999,17.0,0,0.3362,0,Bajo,Random Forest
3924,Fito Bosch Millán,Plata,Desconocido,1734,6.0,15317.359999999999,8.0,0,0.336,0,Bajo,Random Forest
8,Calixta Garrido Navarro,Oro,Los Olivos,391,6.0,14775.099999999999,14.0,0,0.3359,0,Bajo,Random Forest
945,Victorino Del Bou,Oro,Pueblo Libre,270,13.0,44356.06,287.0,1,0.3359,0,Bajo,Random Forest
713,Maximiliano Mateo Herranz,Bronce,Lince,1654,12.0,15026.32,179.0,1,0.3358,0,Bajo,Random Forest
4526,Jordán Lluch Diego,Bronce,Desconocido,1554,4.0,7457.679999999999,17.0,0,0.3355,0,Bajo,Random Forest
2502,Fernanda Pujadas Pinedo,Bronce,Desconocido,744,4.0,17391.76,73.0,0,0.3352,0,Bajo,Random Forest
3969,Amarilis Bernad Pombo,Bronce,Chorrillos,1230,6.0,16251.74,75.0,0,0.335,0,Bajo,Random Forest
627,Timoteo Cobos Sierra,Oro,Los Olivos,356,6.0,4829.4,0.0,0,0.3349,0,Bajo,Random Forest
2288,Martín Aureliano Nicolás Amo,Bronce,Jesús María,228,6.0,16645.8,24.0,0,0.3347,0,Bajo,Random Forest
1288,Desiderio Herranz Lara,Oro,Ate,1086,6.0,5975.49,8.0,0,0.3347,0,Bajo,Random Forest
4214,Glauco De Pou,Plata,Desconocido,432,8.0,18212.78,65.0,0,0.3346,0,Bajo,Random Forest
1588,Juan Pablo Montaña Sainz,Bronce,Pueblo Libre,852,6.0,7028.71,9.0,0,0.3345,0,Bajo,Random Forest
1152,Itziar Torrecilla-Arranz,Bronce,Callao,1804,3.0,3497.39,36.0,0,0.3342,0,Bajo,Random Forest
3878,Rebeca Alondra Vara Fajardo,Plata,San Isidro,899,7.0,11505.880000000001,2.0,0,0.334,0,Bajo,Random Forest
805,Armando Cabrera Chaves,Plata,Callao,250,10.0,16758.78,341.0,1,0.3338,0,Bajo,Random Forest
3488,Juan Pablo Domínguez Porta,Bronce,San Borja,38,18.0,44409.32,266.0,1,0.3337,0,Bajo,Random Forest
4634,Adelina Esteban Gallardo,Bronce,Magdalena,361,4.0,3612.6800000000003,17.0,0,0.3334,0,Bajo,Random Forest
3142,Lidia Calvet-Balaguer,Bronce,Magdalena,179,5.0,23856.8,0.0,0,0.3333,0,Bajo,Random Forest
2075,Evita Silva-Gomez,Bronce,Jesús María,900,9.0,22556.81,28.0,0,0.3329,0,Bajo,Random Forest
27,Heraclio Gerardo Gimenez Chacón,Platino,San Miguel,1382,6.0,16995.3,8.0,0,0.3326,0,Bajo,Random Forest
3905,Graciela Robledo Rios,Plata,Ate,1367,6.0,21567.260000000002,36.0,0,0.3326,0,Bajo,Random Forest
3837,Milagros Font-Lumbreras,Plata,San Juan De Lurigancho,1335,10.0,20330.760000000002,331.0,1,0.3325,0,Bajo,Random Forest
2301,Micaela Fortuny Bayona,Bronce,San Juan De Lurigancho,825,6.0,16636.08,3.0,0,0.3322,0,Bajo,Random Forest
2227,Leonel Cadenas Hoz,Bronce,Desconocido,1545,29.0,234122.22999999998,268.0,1,0.3319,0,Bajo,Random Forest
285,Mercedes Falcón Iglesia,Plata,Villa El Salvador,818,8.0,11400.39,31.0,0,0.3318,0,Bajo,Random Forest
3005,Sarita Osorio Mascaró,Oro,Los Olivos,791,6.0,10202.8,38.0,0,0.3315,0,Bajo,Random Forest
2038,Josep Lucas Palomo,Plata,Jesús María,828,11.0,26788.14,93.0,1,0.3313,0,Bajo,Random Forest
4017,Evita Muñoz-Ferreras,Plata,San Miguel,1121,4.0,11606.23,8.0,0,0.331,0,Bajo,Random Forest
1423,Victor Matas Agudo,Plata,Villa María Del Triunfo,1702,5.0,23998.36,32.0,0,0.3307,0,Bajo,Random Forest
461,Aurelio Bernal Mosquera,Bronce,Villa El Salvador,129,6.0,19632.91,5.0,0,0.3305,0,Bajo,Random Forest
3114,Nacho Andrés Antúnez,Plata,Ate,1330,6.0,26920.510000000002,24.0,0,0.3303,0,Bajo,Random Forest
2100,Moreno De Herranz,Platino,Santiago De Surco,1721,4.0,15313.470000000001,7.0,0,0.33,0,Bajo,Random Forest
2936,Gregorio Diego Almazán López,Bronce,Pueblo Libre,711,36.0,90716.65000000001,276.0,1,0.3299,0,Bajo,Random Forest
4108,Primitivo Coello Montes,Bronce,Los Olivos,1404,4.0,10878.2,28.0,0,0.3293,0,Bajo,Random Forest
4304,Victoria Rosselló,Bronce,Barranco,848,7.0,18124.71,24.0,0,0.3291,0,Bajo,Random Forest
3894,Rico Aranda Benavent,Oro,San Juan De Lurigancho,120,13.0,37422.14,276.0,1,0.329,0,Bajo,Random Forest
585,Nuria Carpio Marquez,Bronce,Magdalena,1547,6.0,11011.060000000001,66.0,0,0.3284,0,Bajo,Random Forest
3713,Fidela Grau-Diaz,Plata,Desconocido,783,9.0,19997.98,0.0,0,0.3283,0,Bajo,Random Forest
4221,Humberto Conrado Larrañaga Azcona,Bronce,Lince,701,6.0,19923.21,26.0,0,0.3276,0,Bajo,Random Forest
3504,Jose Miguel Simó,Bronce,Chorrillos,1582,8.0,7194.17,5.0,0,0.3271,0,Bajo,Random Forest
201,Merche Tudela Calderon,Plata,San Borja,120,9.0,27408.18,279.0,1,0.3271,0,Bajo,Random Forest
1088,Benigno Valencia Alemán,Plata,San Isidro,743,131.0,313413.11,255.0,1,0.3268,0,Bajo,Random Forest
2181,Omar Del Riera,Plata,Magdalena,1557,11.0,26776.48,4.0,0,0.3267,0,Bajo,Random Forest
1778,Blas Palmer Marqués,Bronce,Chorrillos,1731,7.0,8015.66,21.0,0,0.3265,0,Bajo,Random Forest
1898,Poncio Armas-Blanca,Bronce,San Borja,1776,6.0,13491.13,11.0,0,0.3259,0,Bajo,Random Forest
1822,Hermenegildo Valera Codina,Oro,Lince,624,18.0,26369.27,97.0,1,0.3259,0,Bajo,Random Forest
1711,Eutimio Porta Campillo,Bronce,Comas,536,5.0,8243.82,6.0,0,0.3258,0,Bajo,Random Forest
597,Joaquina Mendez-Almeida,Oro,Villa El Salvador,375,8.0,14629.35,10.0,0,0.3254,0,Bajo,Random Forest
4504,Amílcar Campo Hernández,Platino,San Miguel,1392,6.0,6593.5599999999995,4.0,0,0.3252,0,Bajo,Random Forest
3191,Rico Bermudez,Platino,Magdalena,1605,8.0,20262.620000000003,54.0,0,0.3246,0,Bajo,Random Forest
877,Aroa De Carrión,Bronce,Villa María Del Triunfo,1247,6.0,13386.650000000001,75.0,0,0.3239,0,Bajo,Random Forest
2369,Jaime Miguel Mayo Buendía,Bronce,Desconocido,363,7.0,12555.779999999999,2.0,0,0.3236,0,Bajo,Random Forest
1635,Fátima Palomino-Rincón,Plata,Ate,105,7.0,13039.35,49.0,0,0.3229,0,Bajo,Random Forest
2641,Iker Esparza Leon,Oro,Comas,1235,8.0,12607.560000000001,82.0,0,0.3229,0,Bajo,Random Forest
3363,Miriam Llopis Tejero,Oro,San Isidro,233,7.0,15179.42,9.0,0,0.3228,0,Bajo,Random Forest
3868,Nieves Puig López,Plata,Desconocido,33,5.0,6438.67,3.0,0,0.3225,0,Bajo,Random Forest
768,María Manuela Chaparro Gabaldón,Oro,Los Olivos,862,45.0,77494.71,258.0,1,0.322,0,Bajo,Random Forest
3765,Dulce Torralba Orozco,Plata,Pueblo Libre,1029,7.0,7066.719999999999,48.0,0,0.3215,0,Bajo,Random Forest
